,TX HASH,COINBASE,VERSION,VIN,VOUT,SHIELDEDSPEND,SHIELDEDOUT,NS
996455,e9e06a2a96,0,4,0,0,1.0,2.0,28493300
996735,7985b545ee,0,4,0,0,1.0,2.0,28343400
998634,4a63af0a11,0,4,2,0,0.0,1.0,12445500
998793,365c3916f0,0,4,0,0,6.0,2.0,92428200
998963,75a933c81a,0,4,1,0,0.0,1.0,11200000
998964,9495e7acb2,0,4,0,0,1.0,2.0,30687300
998966,33a2d86dc5,0,4,1,0,0.0,1.0,10908200
998967,77e498d54a,0,4,0,0,1.0,2.0,29351800
998972,4dd0885b70,0,4,4,0,0.0,1.0,12022100
998973,611b127f0f,0,4,0,0,305.0,2.0,3281624000
998975,732d1893e7,0,4,1,0,0.0,1.0,15162100
998976,436cd165d0,0,4,0,0,1.0,2.0,30173100
998979,2fb96e1486,0,4,2,0,0.0,1.0,12002200
998989,6a948c60a4,0,4,0,0,1.0,2.0,28739100
998990,5005eb2419,0,4,0,0,1.0,2.0,28573800
998991,567ed109f5,0,4,0,0,21.0,1.0,236437300
999005,7741776593,0,4,1,0,0.0,1.0,11568000
999015,09f3adbf78,0,4,0,0,1.0,2.0,49601000
999016,8462e7fec2,0,4,0,0,1.0,2.0,32111500
999017,85138e2a51,0,4,0,0,1.0,2.0,33192100
999018,bccd32d2b6,0,4,0,0,1.0,3.0,43210500
999028,8a8dc05f0a,0,4,6,0,0.0,1.0,9953900
999029,713191b206,0,4,0,0,1.0,2.0,28101600
999038,c4c8decddf,0,4,8,0,0.0,1.0,10858300
999039,2a8d7ad074,0,4,0,0,1.0,2.0,28002300
999044,0778327a45,0,4,0,0,4.0,2.0,59354100
999052,68f7487413,0,4,0,0,1.0,2.0,30600700
999053,7d253a6715,0,4,0,0,1.0,2.0,32328200
999091,c6a2d2af10,0,4,24,0,0.0,1.0,10959200
999093,e185b3bc79,0,4,0,0,1.0,2.0,28129900
999095,39ba264461,0,4,2,0,0.0,1.0,9304000
999097,f333d4f099,0,4,1,0,0.0,1.0,9731000
999098,48dc70077a,0,4,0,0,1.0,2.0,27792100
1000401,535f91b39b,0,4,0,0,1.0,3.0,37790700
1000423,f115144fd8,0,4,0,0,1.0,3.0,36806700
1000428,8b10fcedc4,0,4,0,0,1.0,3.0,36235800
1000429,43cb5e2250,0,4,0,0,1.0,3.0,36877500
1000430,e920026963,0,4,0,0,1.0,3.0,44204900
1000437,679f090467,0,4,0,0,1.0,3.0,39472400
1000440,80ba9fa405,0,4,0,0,1.0,3.0,45584600
1000444,14ff880b6b,0,4,0,0,1.0,3.0,52148700
1000447,95755ea371,0,4,0,0,1.0,3.0,51428000
1000448,76be5d2007,0,4,0,0,1.0,3.0,50666100
1000461,45756f631c,0,4,0,0,1.0,3.0,37979200
1000976,00cd119b25,0,4,0,0,1.0,2.0,30452500
1001272,fbad4f95eb,0,4,0,0,1.0,1.0,19995500
1001274,6d55541b95,0,4,0,0,1.0,1.0,18953600
1001276,1087eb6fc7,0,4,0,0,1.0,2.0,29032100
1001291,3d26a5dadf,0,4,0,0,1.0,1.0,19459900
1002132,65aea04894,0,4,50,0,0.0,1.0,11495900
1002133,a33937890d,0,4,19,0,0.0,1.0,9607300
1002135,389571d876,0,4,0,1,1.0,1.0,19467500
1002546,633c473842,0,4,50,0,0.0,1.0,11320100
1002547,05a347a458,0,4,17,0,0.0,1.0,12295400
1003972,1a5ab8bf39,0,4,2,0,0.0,1.0,10077700
1005862,60160756f4,0,4,2,0,0.0,1.0,11442300
1007376,60ac9a6c4c,0,4,3,0,0.0,1.0,9800800
1007387,521dae24c5,0,4,0,1,1.0,1.0,22595200
1007621,84c2c3b704,0,4,4,0,0.0,1.0,10866000
1007623,3c92520c4f,0,4,0,1,1.0,1.0,20548500
1011087,96f6cd80ec,0,4,12,0,0.0,1.0,9588000
1011089,449f63311d,0,4,0,0,3.0,2.0,47809000
1011192,d0a4ad8eea,0,4,0,0,1.0,2.0,28561900
1011193,07892fe318,0,4,0,0,1.0,3.0,36553900
1011387,a63517a130,0,4,6,0,0.0,1.0,11829300
1011392,bb94d96bfd,0,4,5,0,0.0,1.0,10177200
1011398,b2454cc221,0,4,1,0,0.0,1.0,10067200
1011409,d8faa9af99,0,4,0,0,1.0,3.0,38157300
1011413,c9cd4dea2b,0,4,3,0,0.0,1.0,9502200
1011414,9d4313933b,0,4,0,0,1.0,2.0,29204900
1011421,fcf3a4bb07,0,4,0,0,1.0,3.0,38490500
1011433,f6e3c21850,0,4,5,0,0.0,1.0,9534300
1011440,4f8ae718f8,0,4,7,0,0.0,1.0,9958100
1011441,2000fe6962,0,4,0,0,1.0,3.0,37258200
1011452,329ceb30dd,0,4,7,0,0.0,1.0,9796900
1011453,1ee1e32032,0,4,0,0,1.0,2.0,29512300
1011454,b07affd0b0,0,4,0,0,1.0,3.0,37422100
1011456,a0d694534e,0,4,1,0,0.0,1.0,11745800
1011458,6ed3835f18,0,4,0,0,1.0,2.0,30720600
1011462,7bfdfedca4,0,4,0,0,1.0,3.0,40673700
1011463,710ff32b3f,0,4,0,0,1.0,3.0,36493200
1011466,49cd9dbb83,0,4,0,0,1.0,3.0,37016500
1011480,e178711b2b,0,4,12,0,0.0,1.0,9783200
1011489,6a8f5aaef9,0,4,2,0,0.0,1.0,9355900
1011490,c1ccb9ebd6,0,4,0,0,1.0,2.0,28192700
1011492,ca4fccf97d,0,4,1,0,0.0,1.0,9284700
1011494,9ef4b7b24f,0,4,1,0,0.0,1.0,9103900
1011495,fc7926e3c2,0,4,0,0,1.0,2.0,28975000
1011496,e85184aeb0,0,4,0,0,1.0,2.0,27856300
1011500,ab1c08403e,0,4,2,0,0.0,1.0,12289400
1011503,973d4d886f,0,4,0,0,1.0,2.0,27672400
1011505,52c27c09c1,0,4,1,0,0.0,1.0,10073100
1011510,9bd5568ef3,0,4,1,0,0.0,1.0,11207900
1011511,5ac0acba1a,0,4,0,0,1.0,2.0,32681100
1011514,385084cf1b,0,4,0,0,1.0,2.0,27735000
1011516,505fc3acd9,0,4,2,0,0.0,1.0,9350400
1011518,d5e8c0de09,0,4,0,0,1.0,2.0,28067000
1011520,dfaef518e9,0,4,2,0,0.0,1.0,9550300
1011521,e913d85a55,0,4,0,0,1.0,2.0,28208700
1011524,7e405366e2,0,4,2,0,0.0,1.0,9982100
1011525,44207e56fb,0,4,1,0,0.0,1.0,9242100
1011526,08413e58c1,0,4,0,0,1.0,2.0,27656700
1011529,dc8517c0cf,0,4,1,0,0.0,1.0,9732300
1011530,982d31e7b7,0,4,0,0,1.0,2.0,28774800
1011533,d1268fc8d0,0,4,2,0,0.0,1.0,9493200
1011534,2b4ad7f86d,0,4,1,0,0.0,1.0,9860200
1011536,254139d815,0,4,0,0,1.0,2.0,27688700
1011540,009cd3b7dc,0,4,0,0,1.0,2.0,27617100
1011543,35bb738758,0,4,3,0,0.0,1.0,9393800
1011544,0e1b976ab3,0,4,1,0,0.0,1.0,10214000
1011545,f96188060e,0,4,0,0,1.0,2.0,27801900
1011547,40e755e79b,0,4,1,0,0.0,1.0,9773100
1011548,f37c8e5289,0,4,0,0,1.0,2.0,30121300
1011552,86ce02e2fe,0,4,0,0,1.0,2.0,29293500
1011554,fb877a6305,0,4,2,0,0.0,1.0,11367200
1011555,8f39dc6167,0,4,0,0,1.0,2.0,29826600
1011557,c013083f38,0,4,3,0,0.0,1.0,9719200
1011559,c92446e37b,0,4,1,0,0.0,1.0,9311000
1011564,3724b58c17,0,4,0,0,1.0,2.0,27256400
1011565,43bd56c794,0,4,0,0,1.0,2.0,28121600
1011568,bbfe008d55,0,4,1,0,0.0,1.0,9403400
1011571,41560f5418,0,4,2,0,0.0,1.0,9719800
1011572,276096c584,0,4,0,0,1.0,2.0,33070500
1011575,b693c6ca96,0,4,1,0,0.0,1.0,10979200
1011577,e1254698f6,0,4,1,0,0.0,1.0,9122000
1011578,08e95227be,0,4,0,0,1.0,2.0,27223900
1011584,f0ffd36f40,0,4,1,0,0.0,1.0,9454700
1011586,1d304d75d2,0,4,1,0,0.0,1.0,9398600
1011587,1c37415b99,0,4,0,0,1.0,2.0,27477000
1011589,1b67d54dc5,0,4,1,0,0.0,1.0,9654300
1011590,0c32b00d6a,0,4,0,0,1.0,2.0,27651700
1011592,4be35c08a1,0,4,1,0,0.0,1.0,9528100
1011593,f4ef9a35a7,0,4,0,0,1.0,2.0,29023000
1011596,5408503887,0,4,1,0,0.0,1.0,11006000
1011597,c90bc066bc,0,4,1,0,0.0,1.0,9475900
1011598,a5e49fe681,0,4,0,0,1.0,2.0,27684500
1011601,6611ce2397,0,4,2,0,0.0,1.0,9421300
1011602,bbeb158bbb,0,4,0,0,1.0,2.0,28198100
1011603,efa44518e5,0,4,0,0,1.0,2.0,27382900
1011605,7d012eb0f1,0,4,1,0,0.0,1.0,9696700
1011608,de9817cbd0,0,4,0,0,1.0,2.0,30134300
1011612,30486d5fd8,0,4,1,0,0.0,1.0,9747100
1011618,4a09008496,0,4,0,0,1.0,2.0,28913400
1011621,daf61e65f1,0,4,2,0,0.0,1.0,10475400
1011622,6c8fc86b9d,0,4,1,0,0.0,1.0,9644600
1011623,a92711b73f,0,4,0,0,1.0,2.0,28282900
1011624,fbd21aab23,0,4,0,0,1.0,2.0,27813000
1011627,f257535777,0,4,0,0,1.0,2.0,32099600
1011629,cd190899ab,0,4,2,0,0.0,1.0,11058900
1011630,1defe63242,0,4,0,0,1.0,2.0,29529300
1011632,7fea96a03e,0,4,2,0,0.0,1.0,13497900
1011633,52a2325bee,0,4,0,0,1.0,2.0,36272400
1011637,1e74f4f9fc,0,4,1,0,0.0,1.0,13354300
1011643,02532c42f1,0,4,1,0,0.0,1.0,9913000
1011644,a1f7704224,0,4,0,0,1.0,2.0,34499700
1011649,8e47ca5acf,0,4,4,0,0.0,1.0,10905500
1011650,ac726b8a96,0,4,0,0,1.0,2.0,32296100
1011652,8a0c732ba8,0,4,1,0,0.0,1.0,10619500
1011653,9c6370bd5e,0,4,0,0,1.0,2.0,29920200
1011657,fec4c27e1d,0,4,2,0,0.0,1.0,11622000
1011659,73a3660b2a,0,4,2,0,0.0,1.0,10646200
1011660,bc6fcae429,0,4,0,0,1.0,2.0,33882400
1011663,8c7e4cb40d,0,4,1,0,0.0,1.0,10719700
1011664,06f9a8504b,0,4,0,0,1.0,2.0,28781400
1011667,f22854f8e9,0,4,1,0,0.0,1.0,9674400
1011668,cd417fb587,0,4,1,0,0.0,1.0,9067500
1011669,20f800ab66,0,4,0,0,1.0,2.0,29834800
1011673,d422fab047,0,4,1,0,0.0,1.0,10483100
1011678,9e40f0f9a4,0,4,0,0,1.0,2.0,32186800
1011689,c751b24f7d,0,4,2,0,0.0,1.0,10604100
1011692,cebcf9630d,0,4,3,0,0.0,1.0,10504400
1011693,703faba68d,0,4,0,0,1.0,2.0,34609100
1011695,2c71e16d68,0,4,1,0,0.0,1.0,9818900
1011710,0ee30a3635,0,4,0,0,1.0,2.0,28817300
1011916,360214394e,0,4,0,0,1.0,2.0,28456600
1012004,3044243573,0,4,0,0,1.0,2.0,27605300
1012012,63ff140df7,0,4,0,0,1.0,4.0,45847000
1012020,ed01d98337,0,4,0,0,1.0,4.0,45645900
1012026,f11cd107f1,0,4,0,0,1.0,4.0,46484600
1012033,69d4aece04,0,4,0,0,1.0,4.0,47353800
1012035,d27b318519,0,4,0,0,1.0,4.0,45374700
1012037,942fe44738,0,4,0,0,1.0,4.0,45783300
1012046,a2fd855b4c,0,4,0,0,1.0,4.0,51369500
1012047,0374ce8cdc,0,4,0,0,1.0,4.0,47101800
1012074,60c8e9ec69,0,4,0,0,1.0,4.0,45127900
1012085,141955d5a8,0,4,0,0,1.0,4.0,45575100
1012087,434329c4ea,0,4,0,0,1.0,4.0,45269900
1012091,1a6e2f6f3e,0,4,0,0,1.0,4.0,46202400
1012093,970723d765,0,4,0,0,1.0,4.0,56958700
1012624,f4dfb446c1,0,4,0,1,1.0,1.0,23567100
1012631,4e05cf4121,0,4,0,1,1.0,1.0,23947200
1012642,73156ba88c,0,4,0,0,1.0,4.0,47667400
1013233,ff2d31a17e,0,4,0,0,2.0,2.0,38611600
1013368,2b6e24e6dc,0,4,0,0,1.0,3.0,42982000
1013376,779e469acc,0,4,0,0,1.0,3.0,37191800
1013380,aa8d6a4c03,0,4,0,0,1.0,3.0,38101300
1013382,8083b7ba74,0,4,0,0,1.0,3.0,36221400
1013385,806d5e9b21,0,4,0,0,1.0,3.0,42196100
1013389,f682cf5509,0,4,0,0,2.0,2.0,38364800
1013390,c7042f9457,0,4,0,0,1.0,3.0,36119800
1013391,6cbdb7a9a9,0,4,0,0,1.0,3.0,36019800
1013392,39a01b9edf,0,4,0,0,1.0,3.0,36075700
1013393,d491b1f931,0,4,0,0,1.0,3.0,35703600
1013395,564a182a29,0,4,0,0,1.0,3.0,36221400
1013468,860fd0f467,0,4,0,0,2.0,2.0,38304100
1013469,0e97bf563d,0,4,0,0,1.0,3.0,36776800
1013470,cbbefc1636,0,4,0,0,1.0,3.0,38008100
1013474,e7a0b9a92d,0,4,0,0,1.0,3.0,36830600
1013478,bfd9958fce,0,4,0,0,1.0,3.0,41957400
1013479,eb07a950e9,0,4,0,0,1.0,3.0,40051100
1013493,1479416f0c,0,4,0,0,1.0,3.0,38290300
1013504,30ebe66a2d,0,4,0,0,1.0,3.0,36495500
1013506,0b8b27be0e,0,4,0,0,1.0,3.0,36570100
1016012,61d8ef79da,0,4,3,0,0.0,1.0,10822500
1016128,190bdeafa5,0,4,0,0,2.0,2.0,38492600
1016286,f22f15a35c,0,4,0,0,1.0,3.0,37976200
1016335,89d5745069,0,4,0,0,1.0,2.0,36128000
1016593,79569331d2,0,4,0,0,1.0,3.0,52479900
1016603,042b83f97f,0,4,0,0,1.0,2.0,29265300
1016614,a5234966d9,0,4,0,0,1.0,2.0,29338100
1016617,b08f2c9768,0,4,0,0,1.0,3.0,38310000
1016621,d148303540,0,4,0,0,1.0,2.0,39007100
1016622,c150ec25ec,0,4,0,0,1.0,2.0,37127700
1016651,18e9a3f834,0,4,0,0,1.0,2.0,27789300
1016679,bb87c19bb3,0,4,0,0,1.0,2.0,29063000
1016693,17a9bbba4f,0,4,0,0,1.0,2.0,29180800
1017018,4dfd8be06e,0,4,0,0,1.0,2.0,28940800
1017048,ff173be6a9,0,4,0,0,1.0,2.0,28266200
1017068,7bef5750c0,0,4,0,0,1.0,3.0,36839800
1017140,40802b2bb7,0,4,0,0,1.0,3.0,80316400
1017143,a282457f44,0,4,0,0,1.0,3.0,63906700
1017157,5483fbd24b,0,4,0,0,1.0,2.0,58237100
1017210,4ec1be4dc3,0,4,0,0,1.0,2.0,34445500
1017223,05bbe550c8,0,4,0,0,1.0,2.0,36930300
1017284,cd9b7f6a66,0,4,0,0,1.0,2.0,32392800
1017467,d8ca6429da,0,4,0,0,2.0,1.0,46153400
1017468,45ea0da7c3,0,4,0,0,1.0,2.0,36375200
1018462,14cf20db24,0,4,0,0,1.0,3.0,38700100
1018463,5bdc9e1fc2,0,4,0,0,1.0,3.0,36403100
1018474,eec3325bfe,0,4,0,0,1.0,3.0,40818200
1018487,5792dad7ea,0,4,0,0,1.0,3.0,36931600
1018488,7cd831a1fb,0,4,0,0,1.0,3.0,36192900
1018492,f42a26e4bd,0,4,0,0,1.0,3.0,39255700
1018493,17b823f258,0,4,0,0,1.0,3.0,38664100
1018498,244bb96946,0,4,0,0,1.0,3.0,37697500
1018501,cfafa29fc6,0,4,0,0,1.0,3.0,37828000
1018507,80ef2b249b,0,4,0,0,1.0,3.0,37234200
1018515,9d4ab7f69d,0,4,0,0,1.0,3.0,37987300
1018540,c7cae4e981,0,4,0,0,1.0,3.0,42082000
1018543,6dff9b14b7,0,4,0,0,1.0,3.0,53560400
1018583,86dc7cb579,0,4,0,0,1.0,3.0,37138600
1018586,16af785c9b,0,4,10,0,0.0,1.0,9637000
1018589,b0901d697b,0,4,0,0,1.0,3.0,37058000
1018590,d66d246f54,0,4,0,0,1.0,3.0,37531000
1018591,4a4c9e4661,0,4,0,0,1.0,3.0,38036100
1018635,f1de327347,0,4,2,0,0.0,1.0,10359900
1018681,a18e6e8d31,0,4,0,0,1.0,2.0,30363000
1018720,0309b3bc4d,0,4,3,0,0.0,1.0,9662900
1018737,cbd4dc857b,0,4,0,0,1.0,3.0,37585000
1018743,0e0d424447,0,4,0,0,1.0,3.0,38465100
1018754,10cbe074b5,0,4,0,0,1.0,2.0,27504300
1018759,99e981ab7f,0,4,0,0,1.0,3.0,37762000
1018782,ea2ab1455f,0,4,0,0,1.0,3.0,38064900
1018785,3dfeee4ea9,0,4,0,0,1.0,3.0,36534300
1018786,34838f42a7,0,4,0,0,1.0,3.0,36347900
1018790,a1459f254e,0,4,0,0,1.0,3.0,36962400
1018802,8bca8cfe20,0,4,0,0,1.0,3.0,36994700
1018809,458124b452,0,4,0,0,1.0,3.0,40056400
1018810,cedda20b9c,0,4,0,0,1.0,3.0,38800400
1018811,49adf78b63,0,4,0,0,1.0,3.0,37168000
1018821,6d7e5988b0,0,4,0,0,1.0,3.0,37060400
1018822,f7497a65a2,0,4,0,0,1.0,3.0,35803800
1018834,3cb09551f6,0,4,0,0,1.0,3.0,36595500
1018837,4cd321e7e4,0,4,0,0,1.0,3.0,36276300
1018839,f4be3cafdb,0,4,0,0,1.0,3.0,36453800
1018842,d8c29ce945,0,4,0,0,1.0,2.0,29234000
1018849,304bb19129,0,4,0,0,1.0,3.0,40305100
1018854,aa1c55c29a,0,4,0,0,1.0,2.0,27643100
1018855,2c647b4973,0,4,0,0,1.0,3.0,36630400
1018857,e7d9d82b7b,0,4,0,0,1.0,2.0,28304300
1018858,776436d1d7,0,4,0,0,1.0,3.0,36263900
1018859,c4321071e9,0,4,0,0,1.0,3.0,35818200
1018864,5ecd61f75d,0,4,0,0,1.0,3.0,36975700
1018867,edcbd21afa,0,4,0,0,1.0,2.0,28431700
1018875,59bf8fb11b,0,4,0,0,1.0,3.0,36508700
1018878,948766c831,0,4,0,0,1.0,3.0,39014000
1018896,79fdf18908,0,4,0,0,1.0,2.0,29526800
1018953,5c8b240363,0,4,1,0,0.0,1.0,10202600
1018955,86cb4ad28f,0,4,0,0,1.0,2.0,28678600
1018958,2c212614ed,0,4,1,0,0.0,1.0,12049200
1018959,29382a3611,0,4,1,0,0.0,1.0,11580800
1018960,e11aac0973,0,4,0,0,1.0,2.0,30088400
1018961,9e574f80dd,0,4,0,0,1.0,2.0,28057900
1018965,220345d2d6,0,4,2,0,0.0,1.0,9810800
1018967,f679279a4f,0,4,0,0,1.0,2.0,28259100
1018970,ebc30ebdde,0,4,1,0,0.0,1.0,10035500
1018975,236a84441f,0,4,0,0,1.0,2.0,27707800
1018978,b1c54684b0,0,4,2,0,0.0,1.0,9709300
1018981,10bd40b87d,0,4,0,0,1.0,2.0,28827100
1018985,fa2d68a678,0,4,0,0,1.0,2.0,27586200
1018989,376fed3c6a,0,4,0,0,1.0,2.0,28414800
1018997,253d5404ba,0,4,0,0,1.0,2.0,27620200
1019017,ed4fc02fd5,0,4,0,0,1.0,2.0,29505700
1019090,b779465231,0,4,0,0,1.0,3.0,37730100
1019094,4df74ad6af,0,4,0,0,1.0,2.0,28313700
1019271,99a8204223,0,4,0,0,1.0,2.0,30055500
1019325,606b87e6ff,0,4,0,0,1.0,2.0,29412400
1019333,348f3f1e7e,0,4,0,0,1.0,2.0,33755700
1019356,9e1f6f7790,0,4,0,0,1.0,2.0,28542300
1019367,736d85c5f3,0,4,0,0,1.0,2.0,28354500
1019375,561356b4a5,0,4,0,0,1.0,2.0,27815300
1019378,9e40b42180,0,4,0,0,1.0,2.0,27984200
1020259,e5d4a09fb4,0,4,10,0,0.0,1.0,12050400
1020309,3082f56708,0,4,0,0,1.0,3.0,36376000
1020316,9f28986249,0,4,0,0,1.0,3.0,40181700
1020323,be17234c4a,0,4,0,0,1.0,3.0,38290800
1020428,bbd8283947,0,4,0,0,1.0,3.0,42163800
1020429,177b0e9fdd,0,4,0,0,1.0,3.0,40031600
1020438,0a50b5c124,0,4,0,0,1.0,3.0,36329000
1020440,2de2a4e6af,0,4,0,0,1.0,3.0,38204300
1020443,7383af5ffc,0,4,0,0,1.0,3.0,36758100
1020445,a98efcec1a,0,4,0,0,1.0,3.0,39217800
1021677,eae85962eb,0,4,2,0,0.0,1.0,12278500
1021727,212f5ac148,0,4,0,0,1.0,1.0,22228700
1024141,9677850187,0,4,14,0,0.0,1.0,9799000
1024301,dff77a72aa,0,4,0,0,1.0,2.0,29536300
1024355,93c4e1ee4e,0,4,1,0,0.0,1.0,10839100
1024364,6cbbad6ada,0,4,0,0,1.0,2.0,29205400
1024366,fe4a79f5af,0,4,0,0,1.0,1.0,19979000
1025083,08a76708cc,0,4,0,0,1.0,3.0,39040800
1025089,4d60727cc4,0,4,3,0,0.0,1.0,11855600
1025094,e95db0e47a,0,4,0,0,1.0,3.0,40860500
1025097,e2c09fb8c4,0,4,0,0,1.0,3.0,41550900
1025098,b70b4f1cf2,0,4,0,0,1.0,3.0,38627900
1025108,1d5cb8c44e,0,4,0,0,1.0,3.0,38220300
1025113,c1afdf2ec4,0,4,0,0,1.0,3.0,36921400
1025114,b5aa7a7311,0,4,0,0,1.0,3.0,36175700
1025133,6df6bcf383,0,4,0,0,1.0,3.0,36290000
1025134,d406340d52,0,4,0,0,1.0,3.0,36163600
1025139,88088f954f,0,4,0,0,1.0,3.0,37488400
1025144,f4fef6207c,0,4,0,0,1.0,3.0,37122200
1025154,be102b4c80,0,4,0,0,4.0,1.0,50479600
1025165,363e9f5b94,0,4,0,0,1.0,3.0,50680500
1025168,e0604e1f91,0,4,0,0,1.0,3.0,48262500
1025170,f56ed6b978,0,4,0,0,1.0,3.0,53595100
1025182,e199ab21ea,0,4,0,0,1.0,1.0,25495500
1025183,9cfe78c116,0,4,0,0,3.0,1.0,44107300
1025185,3a748f5917,0,4,0,0,1.0,3.0,37472900
1025190,e291333ede,0,4,0,0,1.0,3.0,37744500
1025195,7022b43646,0,4,0,0,1.0,3.0,41164200
1025198,a2d2fa2ade,0,4,0,0,1.0,1.0,19845400
1025199,4c4e73cc59,0,4,0,0,1.0,1.0,19471500
1025200,b82db0a4af,0,4,0,0,1.0,1.0,19335900
1025203,5ea2b38309,0,4,0,0,1.0,3.0,40935700
1025206,9089a28a67,0,4,0,0,1.0,3.0,42228800
1025208,cb26c140f1,0,4,0,0,1.0,2.0,30334700
1025211,5826ebb6a7,0,4,0,0,1.0,2.0,28318900
1025262,12ef42a407,0,4,0,0,1.0,2.0,29249600
1025360,60642d00e9,0,4,0,0,174.0,1.0,1684772600
1025614,dce0288d01,0,4,1,0,0.0,1.0,9612700
1025615,cc681992df,0,4,0,1,1.0,1.0,18988700
1025618,640674db7e,0,4,2,0,0.0,1.0,9950500
1025619,34e72f2e5a,0,4,0,1,1.0,1.0,19211700
1025621,85d148bb7f,0,4,1,0,0.0,1.0,11130600
1025622,72e4800672,0,4,0,1,1.0,1.0,19755200
1025626,95531a2c9a,0,4,2,0,0.0,1.0,12204100
1025628,3062de1ec4,0,4,0,1,1.0,1.0,20213000
1025631,377889f2bc,0,4,1,0,0.0,1.0,11085800
1025635,723df22616,0,4,0,1,1.0,1.0,20130800
1025638,9f1234a6e8,0,4,2,0,0.0,1.0,9732000
1025646,1bcee56ee6,0,4,0,1,1.0,1.0,19012000
1025647,725691c585,0,4,0,1,1.0,1.0,19827900
1025649,d3a3efae3c,0,4,1,0,0.0,1.0,9554400
1025650,2c16d3f385,0,4,0,1,1.0,1.0,21369400
1025653,b69b768e53,0,4,2,0,0.0,1.0,10521600
1025654,55f4a74789,0,4,0,1,1.0,1.0,19760700
1025655,288c9bbb54,0,4,0,1,1.0,1.0,19635200
1025658,64285eba17,0,4,2,0,0.0,1.0,13328200
1025660,726996d7d7,0,4,0,1,1.0,1.0,25155600
1025694,046cdc0223,0,4,0,1,1.0,1.0,21403400
1025697,da6d34ac5a,0,4,2,0,0.0,1.0,9879600
1025698,7e04a955f5,0,4,0,1,1.0,1.0,20782400
1025705,45612bb9bd,0,4,2,0,0.0,1.0,10704500
1025711,2194a5d077,0,4,0,1,1.0,1.0,19305400
1025712,129373181b,0,4,0,1,1.0,1.0,19502400
1025717,e3650cfcae,0,4,4,0,0.0,1.0,9646300
1025718,9cb5c5f792,0,4,1,0,0.0,1.0,10411200
1025719,0a92ede682,0,4,0,1,1.0,1.0,19355100
1025722,0e6f5609cc,0,4,0,1,1.0,1.0,21955200
1025727,4cf8a72e6e,0,4,2,0,0.0,1.0,11094700
1026885,0488ccde4d,0,4,0,0,1.0,3.0,36831500
1026889,49ec9abada,0,4,0,0,1.0,3.0,40439000
1026899,1ab9a1f0b8,0,4,0,0,1.0,3.0,42571700
1026903,210b4f71b8,0,4,0,0,1.0,3.0,37063900
1026904,7f35211959,0,4,0,0,1.0,3.0,36602400
1026905,bb4f6d79ae,0,4,0,0,1.0,3.0,36711100
1026907,143e0355db,0,4,0,0,1.0,3.0,36764400
1026926,a632947f23,0,4,0,0,1.0,3.0,39146500
1026930,a69bdb7f18,0,4,0,0,1.0,3.0,38314400
1026933,030e54b5c0,0,4,0,0,1.0,3.0,38491900
1026950,79328a5fc6,0,4,0,0,1.0,3.0,39728400
1026958,dc31659662,0,4,30,0,0.0,1.0,12232900
1026961,c71ed44aae,0,4,0,1,4.0,1.0,54419100
1026970,7afdfa3907,0,4,0,0,1.0,3.0,39780200
1026973,2e66921742,0,4,0,0,1.0,3.0,64547600
1026989,14c323918e,0,4,0,0,1.0,3.0,37814500
1026992,52b7a1b95e,0,4,0,0,1.0,3.0,40992900
1026995,1d3f517d6f,0,4,0,0,1.0,3.0,37027000
1027099,ec9665bbd1,0,4,0,0,1.0,3.0,38168000
1027107,53c8efff6b,0,4,0,0,1.0,3.0,41658700
1027114,b375c8f1d4,0,4,1,0,0.0,1.0,9662100
1027126,a65649ca30,0,4,1,0,0.0,1.0,9582100
1027149,ca20c0c94d,0,4,6,0,0.0,1.0,9557800
1027267,5a0f802263,0,4,1,0,0.0,1.0,9673800
1027303,b01a7eb715,0,4,9,0,0.0,1.0,16484300
1027304,92cc62e74c,0,4,0,1,1.0,1.0,21201400
1027305,d650479540,0,4,0,1,1.0,1.0,20189400
1027315,0fe9e2162b,0,4,0,1,4.0,1.0,49852700
1028755,eb50ef64bc,0,4,0,1,1.0,1.0,19813100
1028759,0835c4d6a9,0,4,0,1,7.0,1.0,78504300
1028767,c3d41a5aee,0,4,1,0,0.0,2.0,19714200
1028814,48644d0b25,0,4,0,0,7.0,2.0,94302600
1028829,e382fdc261,0,4,0,0,1.0,3.0,37241500
1028835,b5be896a3f,0,4,0,0,1.0,3.0,36402700
1028867,3fe2748151,0,4,0,1,1.0,0.0,12925700
1028888,2c9c18e333,0,4,1,0,0.0,1.0,9680000
1028896,c98c668092,0,4,0,1,1.0,0.0,10613600
1028976,4cbef7042f,0,4,1,0,0.0,1.0,10296700
1028998,b932b019c1,0,4,1,0,0.0,1.0,12638100
1029002,fc06ef1c65,0,4,0,1,1.0,0.0,11557700
1029019,a69d2320ba,0,4,0,1,1.0,0.0,11794400
1029087,f50fbc9403,0,4,0,0,1.0,2.0,29155900
1030580,9588cb4cc8,0,4,0,0,1.0,2.0,53116700
1030590,b278319f3a,0,4,0,0,1.0,2.0,45906300
1030647,864dcfc2f6,0,4,0,0,1.0,2.0,47137300
1030677,994e737092,0,4,0,0,2.0,2.0,39870300
1030680,d61d789016,0,4,0,0,1.0,2.0,31652100
1030681,4bff79aecf,0,4,0,0,1.0,2.0,34066600
1030783,2a2915cbe3,0,4,0,0,1.0,2.0,31557300
1030986,885bce2f9f,0,4,18,0,0.0,1.0,11015200
